link_id,activity_id,queue_id,source_kind,original_url,canonical_url,domain,source_type,http_status,access_status,priority,anchor_text,context_excerpt,resolve_error
LI-EXT-123,7224433718059274241,LI-LOGIN-059,anchor,https://lnkd.in/ebHdg-fB,https://www.linkedin.com/posts/denisburakov_logistic-regression-activity-7171406844500946944-GU_v?utm_source=share&utm_medium=member_desktop,linkedin.com,web_source,200,resolved,low,https://lnkd.in/ebHdg-fB,"Fisher Scoring with Python ⤵ ⭐ GitHub repo: https://lnkd.in/dXNHuvcq When working with logistic regression in Python, we often encounter the limitation of not having standard errors and other inference-related measures when using scikit-learn. This typically necessitates switching to statsmodels for additional tests, leading to discrepancies between the two sets of results ❌ Moreover, building logistic regression scorecards with Weight-of-Evidence (WOE) can be challenging. Model coefficients may flip signs unexpectedly, requiring various manual adjustments without being able to address the roo",
LI-EXT-124,7224433718059274241,LI-LOGIN-059,anchor,https://linktr.ee/deburky,https://linktr.ee/deburky,linktr.ee,shortlink_or_link_hub,not_resolved,unresolved,low,https://linktr.ee/deburky,"Fisher Scoring with Python ⤵ ⭐ GitHub repo: https://lnkd.in/dXNHuvcq When working with logistic regression in Python, we often encounter the limitation of not having standard errors and other inference-related measures when using scikit-learn. This typically necessitates switching to statsmodels for additional tests, leading to discrepancies between the two sets of results ❌ Moreover, building logistic regression scorecards with Weight-of-Evidence (WOE) can be challenging. Model coefficients may flip signs unexpectedly, requiring various manual adjustments without being able to address the roo",
LI-EXT-125,7140373482889961472,LI-LOGIN-060,anchor,https://linktr.ee/deburky,https://linktr.ee/deburky,linktr.ee,shortlink_or_link_hub,not_resolved,unresolved,low,https://linktr.ee/deburky,"Weight-of-Evidence (WOE) in Credit Scoring 🎲 WOE is a beloved technique of Credit Risk Modellers. It’s simple, reliable, and very effective on structured underwriting datasets. Contrary to what many people believe is a simple logistic regression, WOE can be used in more complex ensemble models like Bagging or Boosting showing performance similar to out-of-the-box XGBoost while remaining similar to a regulatory white-box 🎐 Explore similar posts on hashtag #CreditRiskModeling, hashtag #Lending, hashtag #ModelRiskManagement, and stay updated by subscribing here: https://linktr.ee/deburky 🔔 Scroll",
LI-EXT-126,7140373482889961472,LI-LOGIN-060,anchor,https://medium.com/latinxinai/logistic-regression-in-credit-risk-the-role-of-weight-of-evidence-and-information-value-9e26dd690b16,https://medium.com/latinxinai/logistic-regression-in-credit-risk-the-role-of-weight-of-evidence-and-information-value-9e26dd690b16,medium.com,blog_or_tutorial,not_resolved,unresolved,low,https://medium.com/latinxinai/logistic-regression-in-credit-risk-the-role-of-weight-of-evidence-and-information-value-9e26dd690b16,"Link to papers about WOE 📖: Fernando Torres, L. Logistic Regression in Credit Risk: The Role of Weight of Evidence and Information Value. https://medium.com/latinxinai/logistic-regression-in-credit-risk-the-role-of-weight-of-evidence-and-information-value-9e26dd690b16 Larsen, K. Data Exploration with Weight of Evidence and Information Value in R. https://multithreaded.stitchfix.com/blog/2015/08/13/weight-of-evidence/ Oettinghaus, B. WOE, IV and Scorecards in Credit Risk Modelling. https://rpubs.com/erblast/creditrisk SAS Data Science Blog. Building credit scorecards using SAS and Python. https",
LI-EXT-127,7140373482889961472,LI-LOGIN-060,anchor,https://multithreaded.stitchfix.com/blog/2015/08/13/weight-of-evidence/,https://multithreaded.stitchfix.com/blog/2015/08/13/weight-of-evidence/,multithreaded.stitchfix.com,blog_or_tutorial,not_resolved,unresolved,low,https://multithreaded.stitchfix.com/blog/2015/08/13/weight-of-evidence/,"Link to papers about WOE 📖: Fernando Torres, L. Logistic Regression in Credit Risk: The Role of Weight of Evidence and Information Value. https://medium.com/latinxinai/logistic-regression-in-credit-risk-the-role-of-weight-of-evidence-and-information-value-9e26dd690b16 Larsen, K. Data Exploration with Weight of Evidence and Information Value in R. https://multithreaded.stitchfix.com/blog/2015/08/13/weight-of-evidence/ Oettinghaus, B. WOE, IV and Scorecards in Credit Risk Modelling. https://rpubs.com/erblast/creditrisk SAS Data Science Blog. Building credit scorecards using SAS and Python. https",
LI-EXT-128,7140373482889961472,LI-LOGIN-060,anchor,https://rpubs.com/erblast/creditrisk,https://rpubs.com/erblast/creditrisk,rpubs.com,web_source,not_resolved,unresolved,low,https://rpubs.com/erblast/creditrisk,"Link to papers about WOE 📖: Fernando Torres, L. Logistic Regression in Credit Risk: The Role of Weight of Evidence and Information Value. https://medium.com/latinxinai/logistic-regression-in-credit-risk-the-role-of-weight-of-evidence-and-information-value-9e26dd690b16 Larsen, K. Data Exploration with Weight of Evidence and Information Value in R. https://multithreaded.stitchfix.com/blog/2015/08/13/weight-of-evidence/ Oettinghaus, B. WOE, IV and Scorecards in Credit Risk Modelling. https://rpubs.com/erblast/creditrisk SAS Data Science Blog. Building credit scorecards using SAS and Python. https",
LI-EXT-129,7140373482889961472,LI-LOGIN-060,anchor,https://blogs.sas.com/content/subconsciousmusings/2019/01/18/building-credit-scorecards-using-statistical-methods-and-business-logic/,https://blogs.sas.com/content/subconsciousmusings/2019/01/18/building-credit-scorecards-using-statistical-methods-and-business-logic/,blogs.sas.com,blog_or_tutorial,200,resolved,high,https://blogs.sas.com/content/subconsciousmusings/2019/01/18/building-credit-scorecards-using-statistical-methods-and-business-logic/,"Link to papers about WOE 📖: Fernando Torres, L. Logistic Regression in Credit Risk: The Role of Weight of Evidence and Information Value. https://medium.com/latinxinai/logistic-regression-in-credit-risk-the-role-of-weight-of-evidence-and-information-value-9e26dd690b16 Larsen, K. Data Exploration with Weight of Evidence and Information Value in R. https://multithreaded.stitchfix.com/blog/2015/08/13/weight-of-evidence/ Oettinghaus, B. WOE, IV and Scorecards in Credit Risk Modelling. https://rpubs.com/erblast/creditrisk SAS Data Science Blog. Building credit scorecards using SAS and Python. https",
LI-EXT-130,7140373482889961472,LI-LOGIN-060,anchor,https://doi.org/10.48550/arXiv.2001.08025,https://arxiv.org/abs/2001.08025,arxiv.org,academic_or_preprint,200,resolved,high,https://doi.org/10.48550/arXiv.2001.08025,"Link to papers about WOE 📖: Fernando Torres, L. Logistic Regression in Credit Risk: The Role of Weight of Evidence and Information Value. https://medium.com/latinxinai/logistic-regression-in-credit-risk-the-role-of-weight-of-evidence-and-information-value-9e26dd690b16 Larsen, K. Data Exploration with Weight of Evidence and Information Value in R. https://multithreaded.stitchfix.com/blog/2015/08/13/weight-of-evidence/ Oettinghaus, B. WOE, IV and Scorecards in Credit Risk Modelling. https://rpubs.com/erblast/creditrisk SAS Data Science Blog. Building credit scorecards using SAS and Python. https",
LI-EXT-131,7140373482889961472,LI-LOGIN-060,anchor,https://doi.org/10.1155/2013/848271,https://www.hindawi.com/journals/jmath/2013/848271/,hindawi.com,web_source,403,blocked_or_error,low,https://doi.org/10.1155/2013/848271,"Link to papers about WOE 📖: Fernando Torres, L. Logistic Regression in Credit Risk: The Role of Weight of Evidence and Information Value. https://medium.com/latinxinai/logistic-regression-in-credit-risk-the-role-of-weight-of-evidence-and-information-value-9e26dd690b16 Larsen, K. Data Exploration with Weight of Evidence and Information Value in R. https://multithreaded.stitchfix.com/blog/2015/08/13/weight-of-evidence/ Oettinghaus, B. WOE, IV and Scorecards in Credit Risk Modelling. https://rpubs.com/erblast/creditrisk SAS Data Science Blog. Building credit scorecards using SAS and Python. https",Forbidden
LI-EXT-132,7140373482889961472,LI-LOGIN-060,anchor,http://dx.doi.org/10.2139/ssrn.1925510,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1925510,papers.ssrn.com,academic_or_preprint,403,blocked_or_error,high,http://dx.doi.org/10.2139/ssrn.1925510,"Link to papers about WOE 📖: Fernando Torres, L. Logistic Regression in Credit Risk: The Role of Weight of Evidence and Information Value. https://medium.com/latinxinai/logistic-regression-in-credit-risk-the-role-of-weight-of-evidence-and-information-value-9e26dd690b16 Larsen, K. Data Exploration with Weight of Evidence and Information Value in R. https://multithreaded.stitchfix.com/blog/2015/08/13/weight-of-evidence/ Oettinghaus, B. WOE, IV and Scorecards in Credit Risk Modelling. https://rpubs.com/erblast/creditrisk SAS Data Science Blog. Building credit scorecards using SAS and Python. https",Forbidden
LI-EXT-133,7140373482889961472,LI-LOGIN-060,anchor,https://ieeexplore.ieee.org/document/1277822,https://ieeexplore.ieee.org/document/1277822,ieeexplore.ieee.org,web_source,not_resolved,unresolved,low,https://ieeexplore.ieee.org/document/1277822,"Link to papers about WOE 📖: Fernando Torres, L. Logistic Regression in Credit Risk: The Role of Weight of Evidence and Information Value. https://medium.com/latinxinai/logistic-regression-in-credit-risk-the-role-of-weight-of-evidence-and-information-value-9e26dd690b16 Larsen, K. Data Exploration with Weight of Evidence and Information Value in R. https://multithreaded.stitchfix.com/blog/2015/08/13/weight-of-evidence/ Oettinghaus, B. WOE, IV and Scorecards in Credit Risk Modelling. https://rpubs.com/erblast/creditrisk SAS Data Science Blog. Building credit scorecards using SAS and Python. https",
LI-EXT-134,7140373482889961472,LI-LOGIN-060,comment_block,https://medium.com/latinxinai/logistic-regression-in-credit-risk-the-role-of-weight-of-evidence-and-information-value-9e26dd690b16,https://medium.com/@luuisotorres/logistic-regression-in-credit-risk-the-role-of-weight-of-evidence-and-information-value-9e26dd690b16,medium.com,blog_or_tutorial,200,resolved,high,https://medium.com/latinxinai/logistic-regression-in-credit-risk-the-role-of-weight-of-evidence-and-information-value-9e26dd690b16,"Link to papers about WOE 📖: Fernando Torres, L. Logistic Regression in Credit Risk: The Role of Weight of Evidence and Information Value. https://medium.com/latinxinai/logistic-regression-in-credit-risk-the-role-of-weight-of-evidence-and-information-value-9e26dd690b16 Larsen, K. Data Exploration with Weight of Evidence and Information Value in R. https://multithreaded.stitchfix.com/blog/2015/08/13/weight-of-evidence/ Oettinghaus, B. WOE, IV and Scorecards in Credit Risk Modelling. https://rpubs.com/erblast/creditrisk SAS Data Science Blog. Building credit scorecards using SAS and Python. https",
LI-EXT-135,7140373482889961472,LI-LOGIN-060,comment_block,https://multithreaded.stitchfix.com/blog/2015/08/13/weight-of-evidence/,https://multithreaded.stitchfix.com/blog/2015/08/13/weight-of-evidence/,multithreaded.stitchfix.com,blog_or_tutorial,200,resolved,high,https://multithreaded.stitchfix.com/blog/2015/08/13/weight-of-evidence/,"Link to papers about WOE 📖: Fernando Torres, L. Logistic Regression in Credit Risk: The Role of Weight of Evidence and Information Value. https://medium.com/latinxinai/logistic-regression-in-credit-risk-the-role-of-weight-of-evidence-and-information-value-9e26dd690b16 Larsen, K. Data Exploration with Weight of Evidence and Information Value in R. https://multithreaded.stitchfix.com/blog/2015/08/13/weight-of-evidence/ Oettinghaus, B. WOE, IV and Scorecards in Credit Risk Modelling. https://rpubs.com/erblast/creditrisk SAS Data Science Blog. Building credit scorecards using SAS and Python. https",
LI-EXT-136,7140373482889961472,LI-LOGIN-060,comment_block,https://rpubs.com/erblast/creditrisk,https://rpubs.com/erblast/creditrisk,rpubs.com,web_source,200,resolved,high,https://rpubs.com/erblast/creditrisk,"Link to papers about WOE 📖: Fernando Torres, L. Logistic Regression in Credit Risk: The Role of Weight of Evidence and Information Value. https://medium.com/latinxinai/logistic-regression-in-credit-risk-the-role-of-weight-of-evidence-and-information-value-9e26dd690b16 Larsen, K. Data Exploration with Weight of Evidence and Information Value in R. https://multithreaded.stitchfix.com/blog/2015/08/13/weight-of-evidence/ Oettinghaus, B. WOE, IV and Scorecards in Credit Risk Modelling. https://rpubs.com/erblast/creditrisk SAS Data Science Blog. Building credit scorecards using SAS and Python. https",
LI-EXT-137,7140373482889961472,LI-LOGIN-060,comment_block,https://blogs.sas.com/content/subconsciousmusings/2019/01/18/building-credit-scorecards-using-statistical-methods-and-business-logic/,https://blogs.sas.com/content/subconsciousmusings/2019/01/18/building-credit-scorecards-using-statistical-methods-and-business-logic/,blogs.sas.com,blog_or_tutorial,200,resolved,high,https://blogs.sas.com/content/subconsciousmusings/2019/01/18/building-credit-scorecards-using-statistical-methods-and-business-logic/,"Link to papers about WOE 📖: Fernando Torres, L. Logistic Regression in Credit Risk: The Role of Weight of Evidence and Information Value. https://medium.com/latinxinai/logistic-regression-in-credit-risk-the-role-of-weight-of-evidence-and-information-value-9e26dd690b16 Larsen, K. Data Exploration with Weight of Evidence and Information Value in R. https://multithreaded.stitchfix.com/blog/2015/08/13/weight-of-evidence/ Oettinghaus, B. WOE, IV and Scorecards in Credit Risk Modelling. https://rpubs.com/erblast/creditrisk SAS Data Science Blog. Building credit scorecards using SAS and Python. https",
LI-EXT-138,7140373482889961472,LI-LOGIN-060,comment_block,https://doi.org/10.48550/arXiv.2001.08025,https://arxiv.org/abs/2001.08025,arxiv.org,academic_or_preprint,200,resolved,high,https://doi.org/10.48550/arXiv.2001.08025,"Link to papers about WOE 📖: Fernando Torres, L. Logistic Regression in Credit Risk: The Role of Weight of Evidence and Information Value. https://medium.com/latinxinai/logistic-regression-in-credit-risk-the-role-of-weight-of-evidence-and-information-value-9e26dd690b16 Larsen, K. Data Exploration with Weight of Evidence and Information Value in R. https://multithreaded.stitchfix.com/blog/2015/08/13/weight-of-evidence/ Oettinghaus, B. WOE, IV and Scorecards in Credit Risk Modelling. https://rpubs.com/erblast/creditrisk SAS Data Science Blog. Building credit scorecards using SAS and Python. https",
LI-EXT-139,7140373482889961472,LI-LOGIN-060,comment_block,https://doi.org/10.1155/2013/848271,https://www.hindawi.com/journals/jmath/2013/848271/,hindawi.com,web_source,403,blocked_or_error,high,https://doi.org/10.1155/2013/848271,"Link to papers about WOE 📖: Fernando Torres, L. Logistic Regression in Credit Risk: The Role of Weight of Evidence and Information Value. https://medium.com/latinxinai/logistic-regression-in-credit-risk-the-role-of-weight-of-evidence-and-information-value-9e26dd690b16 Larsen, K. Data Exploration with Weight of Evidence and Information Value in R. https://multithreaded.stitchfix.com/blog/2015/08/13/weight-of-evidence/ Oettinghaus, B. WOE, IV and Scorecards in Credit Risk Modelling. https://rpubs.com/erblast/creditrisk SAS Data Science Blog. Building credit scorecards using SAS and Python. https",Forbidden
LI-EXT-140,7140373482889961472,LI-LOGIN-060,comment_block,http://dx.doi.org/10.2139/ssrn.1925510,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1925510,papers.ssrn.com,academic_or_preprint,403,blocked_or_error,high,http://dx.doi.org/10.2139/ssrn.1925510,"Link to papers about WOE 📖: Fernando Torres, L. Logistic Regression in Credit Risk: The Role of Weight of Evidence and Information Value. https://medium.com/latinxinai/logistic-regression-in-credit-risk-the-role-of-weight-of-evidence-and-information-value-9e26dd690b16 Larsen, K. Data Exploration with Weight of Evidence and Information Value in R. https://multithreaded.stitchfix.com/blog/2015/08/13/weight-of-evidence/ Oettinghaus, B. WOE, IV and Scorecards in Credit Risk Modelling. https://rpubs.com/erblast/creditrisk SAS Data Science Blog. Building credit scorecards using SAS and Python. https",Forbidden
LI-EXT-141,7140373482889961472,LI-LOGIN-060,comment_block,https://ieeexplore.ieee.org/document/1277822,https://ieeexplore.ieee.org/document/1277822,ieeexplore.ieee.org,web_source,200,resolved,high,https://ieeexplore.ieee.org/document/1277822,"Link to papers about WOE 📖: Fernando Torres, L. Logistic Regression in Credit Risk: The Role of Weight of Evidence and Information Value. https://medium.com/latinxinai/logistic-regression-in-credit-risk-the-role-of-weight-of-evidence-and-information-value-9e26dd690b16 Larsen, K. Data Exploration with Weight of Evidence and Information Value in R. https://multithreaded.stitchfix.com/blog/2015/08/13/weight-of-evidence/ Oettinghaus, B. WOE, IV and Scorecards in Credit Risk Modelling. https://rpubs.com/erblast/creditrisk SAS Data Science Blog. Building credit scorecards using SAS and Python. https",
LI-EXT-142,7186249596044496897,LI-LOGIN-061,anchor,https://lnkd.in/dRnzMSnc,https://www.linkedin.com/posts/denisburakov_class-imbalance-in-credit-scoring-activity-7160540120083791872-r5i0?utm_source=share&utm_medium=member_desktop,linkedin.com,web_source,200,resolved,low,https://lnkd.in/dRnzMSnc,"Weighted Logistic Regression ⇅ Weighted logistic regression is a method for addressing data imbalances in scenarios such as credit scoring for new financial products 💳 and can be used for adjusting the balance between the costs of incorrect predictions 🔍. By modifying the cost weight of each class (e.g., non-default or default), it directly impacts the consequences of misclassification by the model ⚖️ This approach can be useful for extremely imbalanced datasets (< 5% positive event rate), which are common in areas like secured lending 🏦 and fraud monitoring 🕵️‍♂️. Through practical examples i",
LI-EXT-143,7186249596044496897,LI-LOGIN-061,anchor,https://lnkd.in/e-746FQW,https://www.linkedin.com/posts/denisburakov_python-logisticregression-logisticregression-activity-7181176150688223232-b8mn?utm_source=share&utm_medium=member_desktop,linkedin.com,web_source,200,resolved,low,https://lnkd.in/e-746FQW,"Weighted Logistic Regression ⇅ Weighted logistic regression is a method for addressing data imbalances in scenarios such as credit scoring for new financial products 💳 and can be used for adjusting the balance between the costs of incorrect predictions 🔍. By modifying the cost weight of each class (e.g., non-default or default), it directly impacts the consequences of misclassification by the model ⚖️ This approach can be useful for extremely imbalanced datasets (< 5% positive event rate), which are common in areas like secured lending 🏦 and fraud monitoring 🕵️‍♂️. Through practical examples i",
LI-EXT-144,7186249596044496897,LI-LOGIN-061,anchor,https://lnkd.in/ebHdg-fB,https://www.linkedin.com/posts/denisburakov_logistic-regression-activity-7171406844500946944-GU_v?utm_source=share&utm_medium=member_desktop,linkedin.com,web_source,200,resolved,low,https://lnkd.in/ebHdg-fB,"Weighted Logistic Regression ⇅ Weighted logistic regression is a method for addressing data imbalances in scenarios such as credit scoring for new financial products 💳 and can be used for adjusting the balance between the costs of incorrect predictions 🔍. By modifying the cost weight of each class (e.g., non-default or default), it directly impacts the consequences of misclassification by the model ⚖️ This approach can be useful for extremely imbalanced datasets (< 5% positive event rate), which are common in areas like secured lending 🏦 and fraud monitoring 🕵️‍♂️. Through practical examples i",
LI-EXT-145,7186249596044496897,LI-LOGIN-061,anchor,https://linktr.ee/deburky,https://linktr.ee/deburky,linktr.ee,shortlink_or_link_hub,not_resolved,unresolved,low,https://linktr.ee/deburky,"Weighted Logistic Regression ⇅ Weighted logistic regression is a method for addressing data imbalances in scenarios such as credit scoring for new financial products 💳 and can be used for adjusting the balance between the costs of incorrect predictions 🔍. By modifying the cost weight of each class (e.g., non-default or default), it directly impacts the consequences of misclassification by the model ⚖️ This approach can be useful for extremely imbalanced datasets (< 5% positive event rate), which are common in areas like secured lending 🏦 and fraud monitoring 🕵️‍♂️. Through practical examples i",
LI-EXT-146,7186249596044496897,LI-LOGIN-061,anchor,https://risk-practitioner.com/chapter2/chapter2,https://risk-practitioner.com/chapter2/chapter2,risk-practitioner.com,book_or_publisher,not_resolved,unresolved,low,https://risk-practitioner.com/chapter2/chapter2,"Thanks for the comment, Pararawendy. I don't know of any one specific comprehensive book on DS in credit scoring that I can recommend beyond N. Saddiqi's foundational handbook. A plenty of scattered resources exist that I have been collecting over the years, you can find them here: https://risk-practitioner.com/chapter2/chapter2",
LI-EXT-147,7186249596044496897,LI-LOGIN-061,comment_block,https://risk-practitioner.com/chapter2/chapter2,https://risk-practitioner.com/chapter2/chapter2,risk-practitioner.com,book_or_publisher,200,resolved,low,https://risk-practitioner.com/chapter2/chapter2,"Thanks for the comment, Pararawendy. I don't know of any one specific comprehensive book on DS in credit scoring that I can recommend beyond N. Saddiqi's foundational handbook. A plenty of scattered resources exist that I have been collecting over the years, you can find them here: https://risk-practitioner.com/chapter2/chapter2",
LI-EXT-148,7196388918437548033,LI-LOGIN-062,anchor,https://lnkd.in/dag5Kqwf,https://lnkd.in/dag5Kqwf,lnkd.in,shortlink_or_link_hub,200,resolved,medium,https://lnkd.in/dag5Kqwf,"Explainable Boosted Scoring with Python ⤵ ⭐ GitHub repo: https://lnkd.in/dag5Kqwf 📚 Documentation: https://xrisklab.ai/ If you like credit scorecards and gradient boosting, this repo is for you! 🚀 The xbooster library is specifically designed for productionizing credit scorecards using gradient boosted decision trees 🌳. It extends XGBoost's logistic regression framework, tailored to meet the needs of model developers and validators working in the risk management domain 🏦 What can xbooster do for you? ▹ Boost Model Accuracy: Enhance predictive performance of the scorecards with ML. ▹ Open Up th",
LI-EXT-149,7196388918437548033,LI-LOGIN-062,anchor,https://xrisklab.ai/,https://xrisklab.ai/,xrisklab.ai,web_source,not_resolved,unresolved,low,https://xrisklab.ai/,"Explainable Boosted Scoring with Python ⤵ ⭐ GitHub repo: https://lnkd.in/dag5Kqwf 📚 Documentation: https://xrisklab.ai/ If you like credit scorecards and gradient boosting, this repo is for you! 🚀 The xbooster library is specifically designed for productionizing credit scorecards using gradient boosted decision trees 🌳. It extends XGBoost's logistic regression framework, tailored to meet the needs of model developers and validators working in the risk management domain 🏦 What can xbooster do for you? ▹ Boost Model Accuracy: Enhance predictive performance of the scorecards with ML. ▹ Open Up th",
LI-EXT-150,7196388918437548033,LI-LOGIN-062,anchor,https://lnkd.in/dWniT28T,https://lnkd.in/dWniT28T,lnkd.in,shortlink_or_link_hub,200,resolved,medium,https://lnkd.in/dWniT28T,"Explainable Boosted Scoring with Python ⤵ ⭐ GitHub repo: https://lnkd.in/dag5Kqwf 📚 Documentation: https://xrisklab.ai/ If you like credit scorecards and gradient boosting, this repo is for you! 🚀 The xbooster library is specifically designed for productionizing credit scorecards using gradient boosted decision trees 🌳. It extends XGBoost's logistic regression framework, tailored to meet the needs of model developers and validators working in the risk management domain 🏦 What can xbooster do for you? ▹ Boost Model Accuracy: Enhance predictive performance of the scorecards with ML. ▹ Open Up th",
LI-EXT-151,7196388918437548033,LI-LOGIN-062,anchor,https://lnkd.in/dPPGUmUj,https://lnkd.in/dPPGUmUj,lnkd.in,shortlink_or_link_hub,200,resolved,medium,https://lnkd.in/dPPGUmUj,"Explainable Boosted Scoring with Python ⤵ ⭐ GitHub repo: https://lnkd.in/dag5Kqwf 📚 Documentation: https://xrisklab.ai/ If you like credit scorecards and gradient boosting, this repo is for you! 🚀 The xbooster library is specifically designed for productionizing credit scorecards using gradient boosted decision trees 🌳. It extends XGBoost's logistic regression framework, tailored to meet the needs of model developers and validators working in the risk management domain 🏦 What can xbooster do for you? ▹ Boost Model Accuracy: Enhance predictive performance of the scorecards with ML. ▹ Open Up th",
LI-EXT-152,7196388918437548033,LI-LOGIN-062,anchor,https://lnkd.in/dAZKcn-e,https://www.linkedin.com/posts/denisburakov_enhancing-credit-scorecards-with-boosting-activity-7150399547180060673-DRk0?utm_source=share&utm_medium=member_desktop,linkedin.com,web_source,200,resolved,low,https://lnkd.in/dAZKcn-e,"Explainable Boosted Scoring with Python ⤵ ⭐ GitHub repo: https://lnkd.in/dag5Kqwf 📚 Documentation: https://xrisklab.ai/ If you like credit scorecards and gradient boosting, this repo is for you! 🚀 The xbooster library is specifically designed for productionizing credit scorecards using gradient boosted decision trees 🌳. It extends XGBoost's logistic regression framework, tailored to meet the needs of model developers and validators working in the risk management domain 🏦 What can xbooster do for you? ▹ Boost Model Accuracy: Enhance predictive performance of the scorecards with ML. ▹ Open Up th",
LI-EXT-153,7196388918437548033,LI-LOGIN-062,anchor,https://lnkd.in/dQxdqcqi,https://lnkd.in/dQxdqcqi,lnkd.in,shortlink_or_link_hub,404,blocked_or_error,medium,https://lnkd.in/dQxdqcqi,"Explainable Boosted Scoring with Python ⤵ ⭐ GitHub repo: https://lnkd.in/dag5Kqwf 📚 Documentation: https://xrisklab.ai/ If you like credit scorecards and gradient boosting, this repo is for you! 🚀 The xbooster library is specifically designed for productionizing credit scorecards using gradient boosted decision trees 🌳. It extends XGBoost's logistic regression framework, tailored to meet the needs of model developers and validators working in the risk management domain 🏦 What can xbooster do for you? ▹ Boost Model Accuracy: Enhance predictive performance of the scorecards with ML. ▹ Open Up th",Not Found
LI-EXT-154,7196388918437548033,LI-LOGIN-062,anchor,https://lnkd.in/dQ4PXt6Y,https://lnkd.in/dQ4PXt6Y,lnkd.in,shortlink_or_link_hub,404,blocked_or_error,medium,https://lnkd.in/dQ4PXt6Y,"Explainable Boosted Scoring with Python ⤵ ⭐ GitHub repo: https://lnkd.in/dag5Kqwf 📚 Documentation: https://xrisklab.ai/ If you like credit scorecards and gradient boosting, this repo is for you! 🚀 The xbooster library is specifically designed for productionizing credit scorecards using gradient boosted decision trees 🌳. It extends XGBoost's logistic regression framework, tailored to meet the needs of model developers and validators working in the risk management domain 🏦 What can xbooster do for you? ▹ Boost Model Accuracy: Enhance predictive performance of the scorecards with ML. ▹ Open Up th",Not Found
LI-EXT-155,7196388918437548033,LI-LOGIN-062,anchor,https://linktr.ee/deburky,https://linktr.ee/deburky,linktr.ee,shortlink_or_link_hub,not_resolved,unresolved,low,https://linktr.ee/deburky,"Explainable Boosted Scoring with Python ⤵ ⭐ GitHub repo: https://lnkd.in/dag5Kqwf 📚 Documentation: https://xrisklab.ai/ If you like credit scorecards and gradient boosting, this repo is for you! 🚀 The xbooster library is specifically designed for productionizing credit scorecards using gradient boosted decision trees 🌳. It extends XGBoost's logistic regression framework, tailored to meet the needs of model developers and validators working in the risk management domain 🏦 What can xbooster do for you? ▹ Boost Model Accuracy: Enhance predictive performance of the scorecards with ML. ▹ Open Up th",
LI-EXT-156,7168870006380740608,LI-LOGIN-063,anchor,https://lnkd.in/dJfthBa7,https://www.linkedin.com/posts/denisburakov_logistic-regression-the-two-cultures-activity-7152948849597132801-P7P_?utm_source=share&utm_medium=member_desktop,linkedin.com,web_source,200,resolved,low,https://lnkd.in/dJfthBa7,"Log Loss 📉 Log loss, also known as logistic loss or cross-entropy loss, is a common metric used in model training and evaluation of hashtag #MachineLearning models working with binary outcomes (e.g., credit default vs. no credit default). Log Loss measures how fit a model is for a dataset and penalizes the model's confidence in incorrect predictions 🎯 This deck traces the metric's origins back to the concept of likelihood from hashtag #Statistics, shares examples of binomial and bernoulli logistic regression in hashtag #Python 🐍, and visually explains this metric based on examples with gradien",
LI-EXT-157,7168870006380740608,LI-LOGIN-063,anchor,https://lnkd.in/dzg3g6Z9,https://www.linkedin.com/posts/denisburakov_loss-functions-for-pd-models-activity-7137836433712521217-rt-Y?utm_source=share&utm_medium=member_desktop,linkedin.com,web_source,200,resolved,low,https://lnkd.in/dzg3g6Z9,"Log Loss 📉 Log loss, also known as logistic loss or cross-entropy loss, is a common metric used in model training and evaluation of hashtag #MachineLearning models working with binary outcomes (e.g., credit default vs. no credit default). Log Loss measures how fit a model is for a dataset and penalizes the model's confidence in incorrect predictions 🎯 This deck traces the metric's origins back to the concept of likelihood from hashtag #Statistics, shares examples of binomial and bernoulli logistic regression in hashtag #Python 🐍, and visually explains this metric based on examples with gradien",
LI-EXT-158,7168870006380740608,LI-LOGIN-063,anchor,https://lnkd.in/dQp7Fbfi,https://www.linkedin.com/posts/denisburakov_creditrisk-creditriskmodeling-creditscoring-activity-7104840602290114560-JzDf?utm_source=share&utm_medium=member_desktop,linkedin.com,web_source,200,resolved,low,https://lnkd.in/dQp7Fbfi,"Log Loss 📉 Log loss, also known as logistic loss or cross-entropy loss, is a common metric used in model training and evaluation of hashtag #MachineLearning models working with binary outcomes (e.g., credit default vs. no credit default). Log Loss measures how fit a model is for a dataset and penalizes the model's confidence in incorrect predictions 🎯 This deck traces the metric's origins back to the concept of likelihood from hashtag #Statistics, shares examples of binomial and bernoulli logistic regression in hashtag #Python 🐍, and visually explains this metric based on examples with gradien",
LI-EXT-159,7168870006380740608,LI-LOGIN-063,anchor,https://linktr.ee/deburky,https://linktr.ee/deburky,linktr.ee,shortlink_or_link_hub,not_resolved,unresolved,low,https://linktr.ee/deburky,"Log Loss 📉 Log loss, also known as logistic loss or cross-entropy loss, is a common metric used in model training and evaluation of hashtag #MachineLearning models working with binary outcomes (e.g., credit default vs. no credit default). Log Loss measures how fit a model is for a dataset and penalizes the model's confidence in incorrect predictions 🎯 This deck traces the metric's origins back to the concept of likelihood from hashtag #Statistics, shares examples of binomial and bernoulli logistic regression in hashtag #Python 🐍, and visually explains this metric based on examples with gradien",
